Event_ID,timestamp,location.long,location.lat,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier (ID),study.name,country
116127,2/22/13 10:01,-64.864624,-3.066386,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116128,2/22/13 12:01,-64.864734,-3.066465,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116129,2/22/13 16:01,-64.868889,-3.064515,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116130,2/22/13 18:02,-64.861751,-3.058999,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116131,2/22/13 20:02,-64.859949,-3.056266,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116132,2/23/13 0:02,-64.859853,-3.056233,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116133,2/23/13 2:01,-64.859778,-3.05607,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116134,2/23/13 4:00,-64.85963,-3.056184,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116135,2/23/13 6:02,-64.85801,-3.053847,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116136,2/23/13 14:01,-64.857677,-3.0534,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116137,2/23/13 16:02,-64.859608,-3.056175,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116138,2/23/13 18:01,-64.856143,-3.052869,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116139,2/23/13 20:02,-64.85704,-3.050075,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116140,2/23/13 22:00,-64.855667,-3.049396,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116141,2/24/13 0:00,-64.855708,-3.049319,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116142,2/24/13 2:00,-64.855688,-3.049425,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116143,2/24/13 4:00,-64.855681,-3.049222,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116144,2/24/13 8:02,-64.854151,-3.06714,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116145,2/24/13 10:01,-64.853341,-3.065967,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116146,2/24/13 16:00,-64.853427,-3.065949,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116147,2/24/13 18:01,-64.853759,-3.06554,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116148,2/24/13 20:01,-64.85397,-3.065358,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116149,2/25/13 0:01,-64.856326,-3.060528,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116150,2/25/13 2:00,-64.856412,-3.060434,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116151,2/25/13 4:01,-64.857232,-3.060871,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116152,2/25/13 6:01,-64.856212,-3.058166,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116153,2/25/13 8:01,-64.855859,-3.058119,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116154,2/25/13 12:02,-64.843383,-3.045016,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116155,2/26/13 0:02,-64.848507,-3.051171,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116156,2/26/13 4:01,-64.848085,-3.048291,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116157,2/26/13 6:01,-64.847557,-3.05052,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116158,2/26/13 14:02,-64.847598,-3.052665,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116159,2/26/13 20:02,-64.847563,-3.050121,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116160,2/27/13 0:01,-64.852761,-3.051103,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116161,2/27/13 2:00,-64.85178,-3.05088,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116162,2/27/13 4:00,-64.847356,-3.050327,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116163,2/27/13 8:01,-64.842855,-3.053861,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116164,2/27/13 10:01,-64.842499,-3.052191,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116165,2/27/13 18:00,-64.845543,-3.050623,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116166,2/27/13 20:03,-64.846009,-3.055772,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116167,2/28/13 0:01,-64.844986,-3.054409,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116168,2/28/13 2:02,-64.845489,-3.059099,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116169,2/28/13 4:00,-64.845578,-3.059086,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116170,2/28/13 8:00,-64.845539,-3.059112,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116171,2/28/13 10:01,-64.845468,-3.059091,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116172,2/28/13 12:02,-64.845561,-3.058919,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116173,2/28/13 16:01,-64.845761,-3.059541,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116174,2/28/13 22:00,-64.844352,-3.049655,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116175,3/1/13 2:01,-64.84562,-3.03866,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116176,3/1/13 4:01,-64.845455,-3.038385,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116177,3/1/13 8:00,-64.84713,-3.051538,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116178,3/1/13 10:02,-64.847491,-3.05172,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116179,3/1/13 16:01,-64.856717,-3.057975,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116180,3/1/13 18:00,-64.856655,-3.058111,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116181,3/1/13 22:01,-64.858873,-3.068463,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116182,3/2/13 2:00,-64.865552,-3.065926,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116183,3/2/13 4:01,-64.865633,-3.066091,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116184,3/2/13 6:01,-64.865478,-3.065879,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116185,3/2/13 10:01,-64.865532,-3.066033,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116186,3/2/13 12:01,-64.865993,-3.06568,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116187,3/2/13 14:01,-64.866021,-3.065806,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116188,3/3/13 0:01,-64.872273,-3.067154,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116189,3/3/13 2:00,-64.874446,-3.062175,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116190,3/3/13 4:01,-64.871037,-3.057771,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116191,3/3/13 6:02,-64.865585,-3.053557,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116192,3/3/13 8:01,-64.865193,-3.053532,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116193,3/3/13 10:01,-64.865623,-3.053188,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116194,3/3/13 12:01,-64.865511,-3.053047,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116195,3/3/13 14:02,-64.865484,-3.053106,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116196,3/3/13 16:01,-64.865587,-3.053143,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116197,3/3/13 18:00,-64.867835,-3.058583,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116198,3/3/13 20:00,-64.868189,-3.059169,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116199,3/4/13 6:01,-64.864387,-3.062688,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116200,3/4/13 8:00,-64.864321,-3.062445,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116201,3/4/13 14:01,-64.858963,-3.067825,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116202,3/4/13 18:00,-64.856953,-3.078545,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116203,3/4/13 20:01,-64.853422,-3.080042,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116204,3/4/13 22:01,-64.851536,-3.083979,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116205,3/5/13 4:02,-64.857568,-3.088822,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116206,3/5/13 6:00,-64.858263,-3.088828,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116207,3/5/13 10:01,-64.859516,-3.083892,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116208,3/5/13 16:01,-64.848861,-3.078578,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116209,3/5/13 18:00,-64.848549,-3.07844,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116210,3/5/13 22:02,-64.847646,-3.07798,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116211,3/6/13 0:00,-64.847579,-3.078054,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116212,3/6/13 2:01,-64.847591,-3.077906,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116213,3/6/13 6:01,-64.847566,-3.070518,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116214,3/6/13 8:00,-64.847563,-3.070362,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116215,3/6/13 10:02,-64.847673,-3.070393,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116216,3/6/13 12:01,-64.847845,-3.070421,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116217,3/6/13 14:01,-64.847815,-3.070341,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116218,3/6/13 16:00,-64.848485,-3.069978,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116219,3/6/13 18:01,-64.848384,-3.069942,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116220,3/6/13 20:02,-64.848455,-3.069983,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116221,3/6/13 22:01,-64.848352,-3.069952,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116222,3/7/13 0:00,-64.848436,-3.069926,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116223,3/7/13 2:01,-64.848445,-3.069992,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116224,3/7/13 4:00,-64.848461,-3.070027,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116225,3/7/13 6:01,-64.848447,-3.070019,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116226,3/7/13 8:00,-64.848375,-3.069913,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116227,3/7/13 10:00,-64.848413,-3.069999,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116228,3/7/13 12:00,-64.848398,-3.069915,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116229,3/7/13 14:01,-64.848444,-3.069929,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116230,3/7/13 16:00,-64.848396,-3.070009,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116231,3/7/13 18:00,-64.848437,-3.069958,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116232,3/7/13 20:00,-64.849021,-3.068915,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116233,3/8/13 0:00,-64.856472,-3.085692,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116234,3/8/13 6:01,-64.856942,-3.08872,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116235,3/8/13 8:02,-64.857034,-3.088666,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116236,3/8/13 14:02,-64.856935,-3.088938,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116237,3/8/13 18:02,-64.857148,-3.088357,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116238,3/8/13 20:01,-64.863618,-3.088337,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116239,3/9/13 4:01,-64.861641,-3.093877,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116240,3/9/13 6:01,-64.861825,-3.093891,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116241,3/9/13 10:01,-64.854232,-3.095579,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116242,3/9/13 16:02,-64.854594,-3.094606,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116243,3/10/13 4:02,-64.833094,-3.096286,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116244,3/10/13 10:00,-64.833559,-3.097119,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116245,3/10/13 12:01,-64.833001,-3.097376,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116246,3/10/13 14:01,-64.832973,-3.097308,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116247,3/10/13 18:02,-64.828813,-3.094044,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116248,3/10/13 20:02,-64.82738,-3.103243,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116249,3/11/13 4:01,-64.835647,-3.092919,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116250,3/11/13 6:00,-64.835642,-3.092944,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116251,3/11/13 8:00,-64.835672,-3.092881,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116252,3/11/13 10:00,-64.835614,-3.09293,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116253,3/11/13 12:00,-64.836485,-3.093111,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116254,3/11/13 14:01,-64.838103,-3.09522,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116255,3/11/13 16:00,-64.837715,-3.095996,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116256,3/11/13 18:00,-64.837912,-3.096421,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116257,3/11/13 20:00,-64.837852,-3.096079,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116258,3/11/13 22:02,-64.838346,-3.099894,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116259,3/12/13 2:03,-64.838146,-3.099619,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116260,3/12/13 6:00,-64.837963,-3.100474,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116261,3/12/13 8:02,-64.838344,-3.100806,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116262,3/12/13 10:02,-64.838353,-3.100907,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116263,3/12/13 12:01,-64.838492,-3.100806,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116264,3/13/13 4:01,-64.830472,-3.094283,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116265,3/13/13 6:01,-64.830261,-3.093936,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116266,3/13/13 8:02,-64.830358,-3.094134,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116267,3/13/13 12:02,-64.830522,-3.093833,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116268,3/13/13 14:01,-64.830594,-3.094321,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116269,3/13/13 16:00,-64.828197,-3.092749,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116270,3/14/13 4:01,-64.827045,-3.09512,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116271,3/14/13 6:00,-64.826908,-3.095174,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116272,3/14/13 8:00,-64.827049,-3.095037,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116273,3/14/13 12:01,-64.82603,-3.095527,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116274,3/14/13 14:01,-64.825355,-3.091284,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116275,3/14/13 16:01,-64.825554,-3.0891,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116276,3/14/13 18:00,-64.825032,-3.08833,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116277,3/14/13 20:00,-64.82485,-3.088509,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116278,3/14/13 22:01,-64.824692,-3.088573,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116279,3/15/13 2:03,-64.830287,-3.093457,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116280,3/15/13 8:02,-64.830191,-3.103623,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116281,3/15/13 18:02,-64.832186,-3.101175,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116282,3/16/13 0:01,-64.832181,-3.101416,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116283,3/16/13 6:00,-64.831233,-3.102188,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116284,3/16/13 10:00,-64.836638,-3.101934,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116285,3/16/13 14:01,-64.836566,-3.101919,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116286,3/16/13 20:02,-64.843795,-3.101922,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116287,3/17/13 0:01,-64.851518,-3.098912,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116288,3/17/13 6:02,-64.850188,-3.096585,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116289,3/18/13 0:00,-64.840843,-3.093659,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116290,3/18/13 2:00,-64.840884,-3.093712,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116291,3/18/13 4:00,-64.840826,-3.093681,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116292,3/18/13 8:01,-64.836364,-3.104384,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116293,3/18/13 10:01,-64.836888,-3.104077,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116294,3/18/13 14:00,-64.83777,-3.103818,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116295,3/18/13 18:03,-64.837858,-3.103663,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116296,3/18/13 22:01,-64.840329,-3.09652,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116297,3/19/13 0:01,-64.837692,-3.092254,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116298,3/19/13 8:01,-64.847078,-3.085082,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116299,3/19/13 10:01,-64.846643,-3.08546,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116300,3/19/13 12:01,-64.846776,-3.085427,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116301,3/19/13 14:01,-64.846737,-3.08535,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116302,3/19/13 18:00,-64.84016,-3.086812,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116303,3/19/13 20:00,-64.838643,-3.08867,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116304,3/19/13 22:00,-64.839306,-3.08955,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116305,3/20/13 0:00,-64.839252,-3.089564,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116306,3/20/13 2:01,-64.839429,-3.089458,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116307,3/20/13 6:00,-64.842422,-3.084925,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116308,3/20/13 8:01,-64.8424,-3.084906,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116309,3/20/13 10:00,-64.842637,-3.08511,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116310,3/20/13 12:00,-64.842616,-3.084868,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116311,3/20/13 14:00,-64.842473,-3.084993,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116312,3/20/13 16:01,-64.842513,-3.084998,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116313,3/20/13 18:01,-64.842515,-3.085131,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116314,3/21/13 0:00,-64.832872,-3.083072,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116315,3/21/13 2:01,-64.832964,-3.08299,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116316,3/21/13 6:01,-64.840006,-3.080573,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116317,3/21/13 8:00,-64.839801,-3.080506,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116318,3/21/13 10:00,-64.839835,-3.080588,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116319,3/21/13 12:01,-64.839907,-3.080501,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116320,3/21/13 14:00,-64.839979,-3.080532,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116321,3/21/13 16:01,-64.839892,-3.08061,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116322,3/21/13 18:01,-64.841694,-3.077802,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116323,3/21/13 20:01,-64.841522,-3.078112,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116324,3/21/13 22:02,-64.844462,-3.080363,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116325,3/22/13 0:00,-64.844423,-3.080433,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116326,3/22/13 2:01,-64.844511,-3.080428,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116327,3/22/13 6:00,-64.846327,-3.084034,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116328,3/22/13 8:00,-64.846329,-3.084028,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116329,3/22/13 10:02,-64.852594,-3.082175,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116330,3/22/13 14:02,-64.853083,-3.081966,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116331,3/22/13 16:02,-64.852692,-3.082202,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116332,3/22/13 18:00,-64.85422,-3.082019,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116333,3/22/13 20:01,-64.854344,-3.081913,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116334,3/22/13 22:00,-64.854275,-3.081964,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116335,3/23/13 0:01,-64.854289,-3.081865,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116336,3/23/13 4:02,-64.854831,-3.075322,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116337,3/23/13 8:02,-64.853569,-3.08223,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116338,3/23/13 10:02,-64.853427,-3.082114,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116339,3/23/13 12:01,-64.856953,-3.082131,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116340,3/23/13 18:00,-64.849226,-3.079854,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116341,3/23/13 20:01,-64.847526,-3.077839,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116342,3/24/13 0:00,-64.844489,-3.080328,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116343,3/24/13 8:02,-64.859023,-3.069872,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116344,3/24/13 10:01,-64.859036,-3.069885,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116345,3/24/13 12:02,-64.859075,-3.069822,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116346,3/24/13 14:00,-64.859083,-3.069958,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116347,3/24/13 16:01,-64.859153,-3.069883,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116348,3/24/13 18:00,-64.856979,-3.06727,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116349,3/24/13 20:01,-64.856941,-3.067235,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116350,3/24/13 22:00,-64.851737,-3.071138,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116351,3/25/13 0:01,-64.842691,-3.07445,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116352,3/25/13 2:01,-64.842693,-3.074509,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116353,3/25/13 4:00,-64.842709,-3.074572,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116354,3/25/13 6:00,-64.842754,-3.074521,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116355,3/25/13 8:00,-64.842743,-3.074502,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116356,3/25/13 10:00,-64.842751,-3.074508,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116357,3/25/13 12:00,-64.842801,-3.074541,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116358,3/25/13 14:00,-64.842806,-3.074419,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116359,3/25/13 16:00,-64.842736,-3.074504,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116360,3/25/13 18:01,-64.841131,-3.073319,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116361,3/26/13 0:01,-64.837549,-3.067916,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116362,3/26/13 2:00,-64.837436,-3.068238,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116363,3/26/13 4:00,-64.837392,-3.068137,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116364,3/26/13 6:01,-64.839835,-3.068604,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116365,3/26/13 8:01,-64.840026,-3.070649,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116366,3/26/13 10:00,-64.840005,-3.070674,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116367,3/26/13 12:01,-64.839962,-3.070713,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116368,3/26/13 14:01,-64.839961,-3.070714,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116369,3/26/13 16:00,-64.839969,-3.070648,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116370,3/26/13 18:00,-64.840038,-3.070672,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116371,3/26/13 20:01,-64.84218,-3.077664,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116372,3/26/13 22:01,-64.842288,-3.077618,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116373,3/27/13 0:01,-64.841288,-3.077242,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116374,3/27/13 2:02,-64.845572,-3.078418,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116375,3/27/13 4:00,-64.848759,-3.081687,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116376,3/27/13 6:00,-64.84883,-3.081661,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116377,3/27/13 10:00,-64.847615,-3.077982,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116378,3/27/13 12:00,-64.847568,-3.07799,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
116379,3/27/13 14:00,-64.847751,-3.077964,Panthera onca,1494,99,Jaguar_Mamiraua,Brazil
